dataset,model,original_features,final_features,synthesis_performed,selection_performed,feature_reduction_ratio,enhancement_time_seconds,baseline_r2,baseline_mae,baseline_mse,baseline_rmse,baseline_train_time,baseline_predict_time,baseline_success,baseline_error,enhanced_r2,enhanced_mae,enhanced_mse,enhanced_rmse,enhanced_train_time,enhanced_predict_time,enhanced_success,enhanced_error,mae_improvement_pct,mae_absolute_improvement,r2_improvement,n_samples,train_samples,test_samples,target_type
California,Linear,8,11,True,True,-0.375,168.4408082962036,0.5757877060324512,0.533200130495656,0.5558915986952437,0.745581383012776,0.0026123523712158203,0.0005643367767333984,True,,0.6763209203218896,0.4673741331111092,0.4241519720789474,0.6512695080217923,0.0019180774688720703,8.296966552734375e-05,True,,12.3454578533872,0.06582599738454675,0.1005332142894384,20640,16512,4128,float64
California,Ridge,8,11,True,True,-0.375,168.4408082962036,0.5758549611440128,0.5332039182571157,0.5558034669932208,0.74552227799927,0.001485586166381836,0.0004963874816894531,True,,0.6760516746990923,0.46713437067879476,0.424504793960413,0.6515403241246186,0.0010385513305664062,7.343292236328125e-05,True,,12.391046898958004,0.0660695475783209,0.10019671355507953,20640,16512,4128,float64
California,RandomForest,8,11,True,True,-0.375,168.4408082962036,0.8051230593157366,0.32754256845930246,0.2553684927247781,0.5053399773665033,0.8295574188232422,0.027318477630615234,True,,0.8231688428581683,0.30868260053294594,0.2317211359513837,0.4813742161264806,1.2872416973114014,0.02834606170654297,True,,5.7580204048195025,0.018859967926356525,0.018045783542431693,20640,16512,4128,float64
California,KNN,8,11,True,True,-0.375,168.4408082962036,0.15538785394268484,0.8162896218507751,1.1067873393248198,1.052039609199587,0.012900352478027344,0.018692970275878906,True,,0.6732631629367526,0.44367109471899224,0.42815888480971337,0.6543385093433776,0.015329599380493164,0.12264084815979004,True,,45.647833459764456,0.3726185271317829,0.5178753089940678,20640,16512,4128,float64
California,DecisionTree,8,11,True,True,-0.375,168.4408082962036,0.622075845135081,0.45467918846899225,0.495235205629094,0.7037294974840077,0.11983418464660645,0.001819610595703125,True,,0.6632744355727658,0.41725476744186046,0.44124820282868216,0.6642651600292477,0.1685628890991211,0.0010867118835449219,True,,8.230950959763142,0.03742442102713178,0.04119859043768481,20640,16512,4128,float64
California,MLP,8,11,True,True,-0.375,168.4408082962036,0.4015860013408883,0.7096383573623898,0.7841670765479377,0.8855320866845751,0.9091339111328125,0.0023484230041503906,True,,0.7971989303854318,0.34700637553536323,0.26575234241978796,0.5155117286927504,10.03008508682251,0.002602815628051758,True,,51.100955587416465,0.36263198182702655,0.3956129290445435,20640,16512,4128,float64
California,SVR,8,11,True,True,-0.375,168.4408082962036,-0.016485360107176605,0.8599506583445775,1.3320115421348784,1.154128044081279,4.190041542053223,2.033734083175659,True,,0.6981555411769944,0.42135405918503843,0.39553968887393204,0.6289194613572806,3.797511577606201,1.7942447662353516,True,,51.00253077355001,0.4385965991595391,0.714640901284171,20640,16512,4128,float64
Diabetes,Linear,10,10,True,True,0.0,75.04759407043457,0.45260276297191915,42.79409467959996,2900.193628493483,53.85344583676594,0.0017096996307373047,0.0010557174682617188,True,,0.497184379991616,41.35641237278079,2663.9934563288784,51.61388821169045,0.00026297569274902344,3.361701965332031e-05,True,,3.35953434132237,1.4376823068191698,0.04458161701969687,442,353,89,float64
Diabetes,Ridge,10,10,True,True,0.0,75.04759407043457,0.41915292635986545,46.13885766697452,3077.41593882723,55.47446204180109,0.0007519721984863281,0.0004513263702392578,True,,0.4968620148480509,41.406924997826096,2665.701395777919,51.63043090831142,0.0003070831298828125,4.00543212890625e-05,True,,10.255851376518738,4.731932669148428,0.07770908848818547,442,353,89,float64
Diabetes,RandomForest,10,10,True,True,0.0,75.04759407043457,0.4428225673999313,44.053033707865175,2952.0105887640448,54.332408273184846,0.06568503379821777,0.01703643798828125,True,,0.45424998704447783,44.18056179775281,2891.466385393258,53.772357074925196,0.058862924575805664,0.016900062561035156,True,,-0.28948764512638886,-0.1275280898876332,0.011427419644546521,442,353,89,float64
